Tb,Tc,Tr
0.4845,0.2215,0.294
0.4845,0.2266,0.2889
0.4845,0.2292,0.2863
0.4845,0.2365,0.279
0.4845,0.2402,0.2753
0.4845,0.2471,0.2684
0.4845,0.2495,0.266
0.4845,0.2513,0.2642
0.4845,0.2594,0.2561
0.4845,0.2603,0.2552
0.4845,0.2613,0.2542
0.4845,0.2624,0.2531
0.4845,0.2626,0.2529
0.4845,0.2641,0.2514
0.4845,0.2655,0.25
0.4845,0.2684,0.2471
0.4845,0.2686,0.2469
0.4845,0.2772,0.2383
0.4845,0.2793,0.2362
0.4845,0.2806,0.2349
0.4845,0.2849,0.2306
0.4845,0.2879,0.2276
0.4845,0.3073,0.2082
0.4845,0.3568,0.1587
0.4845,0.47,0.0455
0.4844,0.1867,0.3289
0.4844,0.1895,0.3261
0.4844,0.1935,0.3221
0.4844,0.2201,0.2955
0.4844,0.2309,0.2847
0.4844,0.2322,0.2834
0.4844,0.2367,0.2789
0.4844,0.2504,0.2652
0.4844,0.2564,0.2592
0.4844,0.2603,0.2553
0.4844,0.2604,0.2552
0.4844,0.2606,0.255
0.4844,0.2617,0.2539
0.4844,0.2632,0.2524
0.4844,0.2657,0.2499
0.4844,0.2659,0.2497
0.4844,0.2881,0.2275
0.4844,0.2882,0.2274
0.4844,0.3255,0.1901
0.4844,0.3391,0.1765
0.4844,0.376,0.1396
0.4843,0.1435,0.3722
0.4843,0.2004,0.3153
0.4843,0.2126,0.3031
0.4843,0.2166,0.2991
0.4843,0.2286,0.2871
0.4843,0.2312,0.2845
0.4843,0.2313,0.2844
0.4843,0.2313,0.2844
0.4843,0.241,0.2747
0.4843,0.2489,0.2668
0.4843,0.2545,0.2612
0.4843,0.256,0.2597
0.4843,0.2633,0.2524
0.4843,0.2762,0.2395
0.4843,0.2835,0.2322
0.4843,0.2874,0.2283
0.4843,0.2893,0.2264
0.4843,0.2966,0.2191
0.4843,0.3013,0.2144
0.4843,0.3028,0.2129
0.4843,0.3079,0.2078
0.4843,0.3129,0.2028
0.4843,0.3227,0.193
0.4843,0.3272,0.1885
0.4843,0.3274,0.1883
0.4843,0.3426,0.1731
0.4843,0.3521,0.1636
0.4842,0.1856,0.3302
0.4842,0.2156,0.3002
0.4842,0.2237,0.2921
0.4842,0.2321,0.2837
0.4842,0.2333,0.2825
0.4842,0.2467,0.2691
0.4842,0.2481,0.2677
0.4842,0.257,0.2588
0.4842,0.2663,0.2495
0.4842,0.269,0.2468
0.4842,0.2774,0.2384
0.4842,0.2823,0.2335
0.4842,0.288,0.2278
0.4842,0.2887,0.2271
0.4842,0.3002,0.2156
0.4842,0.326,0.1898
0.4842,0.3287,0.1871
0.4842,0.3341,0.1817
0.4842,0.339,0.1768
0.4842,0.4411,0.0747
0.4841,0.1265,0.3894
0.4841,0.2154,0.3005
0.4841,0.218,0.2979
0.4841,0.2305,0.2854
0.4841,0.2326,0.2833
0.4841,0.2404,0.2755
0.4841,0.2448,0.2711
0.4841,0.2449,0.271
0.4841,0.2483,0.2676
0.4841,0.2517,0.2642
0.4841,0.2522,0.2637
0.4841,0.2532,0.2627
0.4841,0.2538,0.2621
0.4841,0.2551,0.2608
0.4841,0.2551,0.2608
0.4841,0.2562,0.2597
0.4841,0.2581,0.2578
0.4841,0.2587,0.2572
0.4841,0.266,0.2499
0.4841,0.2684,0.2475
0.4841,0.2768,0.2391
0.4841,0.2806,0.2353
0.4841,0.2854,0.2305
0.4841,0.3349,0.181
0.4841,0.3371,0.1788
0.4841,0.381,0.1349
0.4841,0.3861,0.1298
0.484,0.1938,0.3222
0.484,0.2123,0.3037
0.484,0.2201,0.2959
0.484,0.2227,0.2933
0.484,0.242,0.274
0.484,0.2442,0.2718
0.484,0.2446,0.2714
0.484,0.2472,0.2688
0.484,0.2567,0.2593
0.484,0.2577,0.2583
0.484,0.2825,0.2335
0.484,0.2869,0.2291
0.484,0.2892,0.2268
0.484,0.3118,0.2042
0.4839,0.1584,0.3577
0.4839,0.1947,0.3214
0.4839,0.1964,0.3197
0.4839,0.2208,0.2953
0.4839,0.2304,0.2857
0.4839,0.2425,0.2736
0.4839,0.2438,0.2723
0.4839,0.2513,0.2648
0.4839,0.256,0.2601
0.4839,0.2602,0.2559
0.4839,0.2608,0.2553
0.4839,0.2623,0.2538
0.4839,0.2734,0.2427
0.4839,0.3007,0.2154
0.4839,0.3055,0.2106
0.4839,0.3093,0.2068
0.4839,0.3478,0.1683
0.4839,0.3888,0.1273
0.4839,0.4205,0.0956
0.4839,0.4336,0.0825
0.4838,0.1438,0.3724
0.4838,0.1954,0.3208
0.4838,0.1978,0.3184
0.4838,0.2057,0.3105
0.4838,0.2158,0.3004
0.4838,0.221,0.2952
0.4838,0.2218,0.2944
0.4838,0.2245,0.2917
0.4838,0.231,0.2852
0.4838,0.2353,0.2809
0.4838,0.2378,0.2784
0.4838,0.2385,0.2777
0.4838,0.2404,0.2758
0.4838,0.2404,0.2758
0.4838,0.242,0.2742
0.4838,0.2455,0.2707
0.4838,0.2464,0.2698
0.4838,0.2481,0.2681
0.4838,0.2507,0.2655
0.4838,0.2542,0.262
0.4838,0.2569,0.2593
0.4838,0.2626,0.2536
0.4838,0.2651,0.2511
0.4838,0.2787,0.2375
0.4838,0.2984,0.2178
0.4838,0.306,0.2102
0.4838,0.3111,0.2051
0.4838,0.3141,0.2021
0.4838,0.3148,0.2014
0.4838,0.3342,0.182
0.4837,0.2061,0.3102
0.4837,0.2088,0.3075
0.4837,0.2167,0.2996
0.4837,0.2251,0.2912
0.4837,0.2255,0.2908
0.4837,0.2292,0.2871
0.4837,0.2347,0.2816
0.4837,0.2418,0.2745
0.4837,0.2439,0.2724
0.4837,0.2504,0.2659
0.4837,0.2617,0.2546
0.4837,0.2814,0.2349
0.4837,0.2822,0.2341
0.4837,0.286,0.2303
0.4837,0.2892,0.2271
0.4837,0.2912,0.2251
0.4837,0.3003,0.216
0.4837,0.3373,0.179
0.4837,0.3607,0.1556
0.4836,0.0933,0.4231
0.4836,0.1986,0.3178
0.4836,0.2225,0.2939
0.4836,0.2265,0.2899
0.4836,0.2313,0.2851
0.4836,0.2314,0.285
0.4836,0.2338,0.2826
0.4836,0.2382,0.2782
0.4836,0.2405,0.2759
0.4836,0.2411,0.2753
0.4836,0.2572,0.2592
0.4836,0.2647,0.2517
0.4836,0.2777,0.2387
0.4836,0.2786,0.2378
0.4836,0.2813,0.2351
0.4836,0.2894,0.227
0.4836,0.2926,0.2238
0.4836,0.2931,0.2233
0.4836,0.308,0.2084
0.4836,0.3084,0.208
0.4836,0.3087,0.2077
0.4836,0.3234,0.193
0.4836,0.3451,0.1713
0.4836,0.383,0.1334
0.4835,0.2059,0.3106
0.4835,0.2157,0.3008
0.4835,0.2345,0.282
0.4835,0.2352,0.2813
0.4835,0.2356,0.2809
0.4835,0.2426,0.2739
0.4835,0.2524,0.2641
0.4835,0.265,0.2515
0.4835,0.2661,0.2504
0.4835,0.2698,0.2467
0.4835,0.2745,0.242
0.4835,0.2821,0.2344
0.4835,0.2881,0.2284
0.4835,0.2891,0.2274
0.4835,0.2899,0.2266
0.4835,0.2951,0.2214
0.4835,0.2963,0.2202
0.4835,0.3017,0.2148
0.4835,0.305,0.2115
0.4835,0.3059,0.2106
0.4835,0.3068,0.2097
0.4835,0.3334,0.1831
0.4835,0.3381,0.1784
0.4835,0.3477,0.1688
0.4835,0.3632,0.1533
0.4835,0.3719,0.1446
0.4834,0.1611,0.3555
0.4834,0.1627,0.3539
0.4834,0.1856,0.331
0.4834,0.1909,0.3257
0.4834,0.2086,0.308
0.4834,0.2471,0.2695
0.4834,0.2485,0.2681
0.4834,0.2531,0.2635
0.4834,0.2534,0.2632
0.4834,0.2559,0.2607
0.4834,0.259,0.2576
0.4834,0.2641,0.2525
0.4834,0.2753,0.2413
0.4834,0.2763,0.2403
0.4834,0.2782,0.2384
0.4834,0.2859,0.2307
0.4834,0.2863,0.2303
0.4834,0.2884,0.2282
0.4834,0.3105,0.2061
0.4834,0.3374,0.1792
0.4833,0.1353,0.3814
0.4833,0.1572,0.3595
0.4833,0.194,0.3227
0.4833,0.1954,0.3213
0.4833,0.2024,0.3143
0.4833,0.2204,0.2963
0.4833,0.2308,0.2859
0.4833,0.2407,0.276
0.4833,0.2414,0.2753
0.4833,0.2436,0.2731
0.4833,0.2506,0.2661
0.4833,0.2617,0.255
0.4833,0.2661,0.2506
0.4833,0.2682,0.2485
0.4833,0.2692,0.2475
0.4833,0.2718,0.2449
0.4833,0.2721,0.2446
0.4833,0.2741,0.2426
0.4833,0.2759,0.2408
0.4833,0.2807,0.236
0.4833,0.2833,0.2334
0.4833,0.288,0.2287
0.4833,0.2976,0.2191
0.4833,0.3068,0.2099
0.4833,0.3755,0.1412
0.4832,0.1654,0.3514
0.4832,0.1789,0.3379
0.4832,0.1799,0.3369
0.4832,0.203,0.3138
0.4832,0.2114,0.3054
0.4832,0.2114,0.3054
0.4832,0.2295,0.2873
0.4832,0.2419,0.2749
0.4832,0.2462,0.2706
0.4832,0.2482,0.2686
0.4832,0.258,0.2588
0.4832,0.2666,0.2502
0.4832,0.2773,0.2395
0.4832,0.2812,0.2356
0.4832,0.2854,0.2314
0.4832,0.2861,0.2307
0.4832,0.2877,0.2291
0.4832,0.3081,0.2087
0.4832,0.3139,0.2029
0.4832,0.3186,0.1982
0.4832,0.3321,0.1847
0.4832,0.3476,0.1692
0.4832,0.3774,0.1394
0.4831,0.1441,0.3728
0.4831,0.2143,0.3026
0.4831,0.2146,0.3023
0.4831,0.2149,0.302
0.4831,0.2154,0.3015
0.4831,0.2222,0.2947
0.4831,0.224,0.2929
0.4831,0.2266,0.2903
0.4831,0.2366,0.2803
0.4831,0.251,0.2659
0.4831,0.251,0.2659
0.4831,0.26,0.2569
0.4831,0.2618,0.2551
0.4831,0.265,0.2519
0.4831,0.2694,0.2475
0.4831,0.275,0.2419
0.4831,0.2819,0.235
0.4831,0.2839,0.233
0.4831,0.2849,0.232
0.4831,0.3074,0.2095
0.4831,0.3502,0.1667
0.483,0.24,0.277
0.483,0.2465,0.2705
0.483,0.2512,0.2658
0.483,0.2537,0.2633
0.483,0.2625,0.2545
0.483,0.2627,0.2543
0.483,0.2666,0.2504
0.483,0.2743,0.2427
0.483,0.2765,0.2405
0.483,0.2795,0.2375
0.483,0.288,0.229
0.483,0.2891,0.2279
0.483,0.3068,0.2102
0.483,0.3177,0.1993
0.483,0.3509,0.1661
0.483,0.3632,0.1538
0.4829,0.1004,0.4167
0.4829,0.156,0.3611
0.4829,0.159,0.3581
0.4829,0.1764,0.3407
0.4829,0.1816,0.3355
0.4829,0.1886,0.3285
0.4829,0.2068,0.3103
0.4829,0.2171,0.3
0.4829,0.2292,0.2879
0.4829,0.2428,0.2743
0.4829,0.2432,0.2739
0.4829,0.2435,0.2736
0.4829,0.2504,0.2667
0.4829,0.2607,0.2564
0.4829,0.2632,0.2539
0.4829,0.2641,0.253
0.4829,0.2831,0.234
0.4829,0.2895,0.2276
0.4829,0.2905,0.2266
0.4829,0.2914,0.2257
0.4829,0.2949,0.2222
0.4829,0.2969,0.2202
0.4829,0.3226,0.1945
0.4829,0.3336,0.1835
0.4829,0.346,0.1711
0.4829,0.3528,0.1643
0.4829,0.353,0.1641
0.4829,0.3565,0.1606
0.4829,0.4056,0.1115
0.4828,0.18,0.3372
0.4828,0.2139,0.3033
0.4828,0.2237,0.2935
0.4828,0.2337,0.2835
0.4828,0.2353,0.2819
0.4828,0.2379,0.2793
0.4828,0.2508,0.2664
0.4828,0.2517,0.2655
0.4828,0.257,0.2602
0.4828,0.2617,0.2555
0.4828,0.272,0.2452
0.4828,0.2743,0.2429
0.4828,0.2865,0.2307
0.4828,0.297,0.2202
0.4828,0.3039,0.2133
0.4828,0.3117,0.2055
0.4828,0.3131,0.2041
0.4828,0.3417,0.1755
0.4828,0.3441,0.1731
0.4828,0.3581,0.1591
0.4827,0.1894,0.3279
0.4827,0.2443,0.273
0.4827,0.2512,0.2661
0.4827,0.2516,0.2657
0.4827,0.2676,0.2497
0.4827,0.2699,0.2474
0.4827,0.2864,0.2309
0.4827,0.289,0.2283
0.4827,0.3022,0.2151
0.4827,0.3066,0.2107
0.4827,0.3174,0.1999
0.4826,0.0943,0.4231
0.4826,0.161,0.3564
0.4826,0.1972,0.3202
0.4826,0.2081,0.3093
0.4826,0.2241,0.2933
0.4826,0.2521,0.2653
0.4826,0.2535,0.2639
0.4826,0.2541,0.2633
0.4826,0.2615,0.2559
0.4826,0.2678,0.2496
0.4826,0.2734,0.244
0.4826,0.2813,0.2361
0.4826,0.2857,0.2317
0.4826,0.2892,0.2282
0.4826,0.3054,0.212
0.4826,0.3133,0.2041
0.4826,0.3356,0.1818
0.4826,0.38,0.1374
0.4825,0.0734,0.4441
0.4825,0.1795,0.338
0.4825,0.1851,0.3324
0.4825,0.2046,0.3129
0.4825,0.2053,0.3122
0.4825,0.2106,0.3069
0.4825,0.2231,0.2944
0.4825,0.2309,0.2866
0.4825,0.2324,0.2851
0.4825,0.2504,0.2671
0.4825,0.2515,0.266
0.4825,0.2624,0.2551
0.4825,0.2655,0.252
0.4825,0.2682,0.2493
0.4825,0.2769,0.2406
0.4825,0.2778,0.2397
0.4825,0.3045,0.213
0.4825,0.3204,0.1971
0.4825,0.3418,0.1757
0.4825,0.344,0.1735
0.4824,0.1871,0.3305
0.4824,0.2234,0.2942
0.4824,0.2294,0.2882
0.4824,0.2324,0.2852
0.4824,0.2421,0.2755
0.4824,0.2603,0.2573
0.4824,0.2609,0.2567
0.4824,0.2788,0.2388
0.4824,0.2855,0.2321
0.4824,0.2921,0.2255
0.4824,0.3022,0.2154
0.4824,0.3107,0.2069
0.4824,0.3147,0.2029
0.4824,0.3331,0.1845
0.4824,0.3616,0.156
0.4824,0.3662,0.1514
0.4823,0.1048,0.4129
0.4823,0.1352,0.3825
0.4823,0.1944,0.3233
0.4823,0.217,0.3007
0.4823,0.2191,0.2986
0.4823,0.2218,0.2959
0.4823,0.2347,0.283
0.4823,0.2399,0.2778
0.4823,0.248,0.2697
0.4823,0.2555,0.2622
0.4823,0.257,0.2607
0.4823,0.2596,0.2581
0.4823,0.2628,0.2549
0.4823,0.2681,0.2496
0.4823,0.2835,0.2342
0.4823,0.2862,0.2315
0.4823,0.2871,0.2306
0.4823,0.2949,0.2228
0.4823,0.2981,0.2196
0.4823,0.3257,0.192
0.4823,0.357,0.1607
0.4823,0.3803,0.1374
0.4823,0.3854,0.1323
0.4822,0.1516,0.3662
0.4822,0.1938,0.324
0.4822,0.2013,0.3165
0.4822,0.2256,0.2922
0.4822,0.2304,0.2874
0.4822,0.2429,0.2749
0.4822,0.2445,0.2733
0.4822,0.2525,0.2653
0.4822,0.2584,0.2594
0.4822,0.2652,0.2526
0.4822,0.2732,0.2446
0.4822,0.2813,0.2365
0.4822,0.2851,0.2327
0.4822,0.286,0.2318
0.4822,0.29,0.2278
0.4822,0.2948,0.223
0.4822,0.2983,0.2195
0.4822,0.2985,0.2193
0.4822,0.2999,0.2179
0.4822,0.3005,0.2173
0.4822,0.3019,0.2159
0.4822,0.312,0.2058
0.4822,0.3131,0.2047
0.4822,0.3155,0.2023
0.4822,0.3212,0.1966
0.4822,0.3256,0.1922
0.4822,0.3438,0.174
0.4821,0.1219,0.396
0.4821,0.1468,0.3711
0.4821,0.1641,0.3538
0.4821,0.168,0.3499
0.4821,0.1857,0.3322
0.4821,0.1923,0.3256
0.4821,0.2149,0.303
0.4821,0.2234,0.2945
0.4821,0.2298,0.2881
0.4821,0.231,0.2869
0.4821,0.2455,0.2724
0.4821,0.251,0.2669
0.4821,0.2715,0.2464
0.4821,0.2742,0.2437
0.4821,0.2752,0.2427
0.4821,0.2826,0.2353
0.4821,0.2833,0.2346
0.4821,0.2907,0.2272
0.4821,0.3054,0.2125
0.4821,0.3268,0.1911
0.4821,0.4144,0.1035
0.482,0.1756,0.3424
0.482,0.1919,0.3261
0.482,0.206,0.312
0.482,0.2174,0.3006
0.482,0.2356,0.2824
0.482,0.2387,0.2793
0.482,0.24,0.278
0.482,0.248,0.27
0.482,0.2496,0.2684
0.482,0.2548,0.2632
0.482,0.2571,0.2609
0.482,0.2588,0.2592
0.482,0.2616,0.2564
0.482,0.2659,0.2521
0.482,0.2675,0.2505
0.482,0.2743,0.2437
0.482,0.2792,0.2388
0.482,0.287,0.231
0.482,0.3041,0.2139
0.482,0.309,0.209
0.482,0.3117,0.2063
0.482,0.3396,0.1784
0.4819,0.1826,0.3355
0.4819,0.1831,0.335
0.4819,0.1901,0.328
0.4819,0.2023,0.3158
0.4819,0.2218,0.2963
0.4819,0.2255,0.2926
0.4819,0.2417,0.2764
0.4819,0.2565,0.2616
0.4819,0.2611,0.257
0.4819,0.2625,0.2556
0.4819,0.2627,0.2554
0.4819,0.2656,0.2525
0.4819,0.2788,0.2393
0.4819,0.3163,0.2018
0.4819,0.3421,0.176
0.4819,0.3446,0.1735
0.4819,0.3513,0.1668
0.4819,0.3664,0.1517
0.4818,0.1789,0.3393
0.4818,0.187,0.3312
0.4818,0.1882,0.33
0.4818,0.1955,0.3227
0.4818,0.2096,0.3086
0.4818,0.2161,0.3021
0.4818,0.2222,0.296
0.4818,0.2234,0.2948
0.4818,0.2358,0.2824
0.4818,0.2485,0.2697
0.4818,0.2486,0.2696
0.4818,0.2496,0.2686
0.4818,0.2502,0.268
0.4818,0.2516,0.2666
0.4818,0.255,0.2632
0.4818,0.2575,0.2607
0.4818,0.2579,0.2603
0.4818,0.2584,0.2598
0.4818,0.2588,0.2594
0.4818,0.2707,0.2475
0.4818,0.2778,0.2404
0.4818,0.2872,0.231
0.4818,0.2965,0.2217
0.4818,0.3007,0.2175
0.4818,0.3018,0.2164
0.4818,0.3173,0.2009
0.4818,0.3366,0.1816
0.4818,0.341,0.1772
0.4818,0.3431,0.1751
0.4818,0.3586,0.1596
0.4818,0.3708,0.1474
0.4818,0.3815,0.1367
0.4818,0.3919,0.1263
0.4817,0.1802,0.3381
0.4817,0.2049,0.3134
0.4817,0.2211,0.2972
0.4817,0.2226,0.2957
0.4817,0.2231,0.2952
0.4817,0.2287,0.2896
0.4817,0.2433,0.275
0.4817,0.2535,0.2648
0.4817,0.2568,0.2615
0.4817,0.2616,0.2567
0.4817,0.2617,0.2566
0.4817,0.2704,0.2479
0.4817,0.271,0.2473
0.4817,0.2769,0.2414
0.4817,0.2819,0.2364
0.4817,0.2829,0.2354
0.4817,0.2891,0.2292
0.4817,0.298,0.2203
0.4817,0.3441,0.1742
0.4817,0.3599,0.1584
0.4817,0.3611,0.1572
0.4816,0.063,0.4554
0.4816,0.1656,0.3528
0.4816,0.2116,0.3068
0.4816,0.2143,0.3041
0.4816,0.2186,0.2998
0.4816,0.2237,0.2947
0.4816,0.2378,0.2806
0.4816,0.2581,0.2603
0.4816,0.2656,0.2528
0.4816,0.2688,0.2496
0.4816,0.2731,0.2453
0.4816,0.278,0.2404
0.4816,0.2836,0.2348
0.4816,0.2874,0.231
0.4816,0.2887,0.2297
0.4816,0.2899,0.2285
0.4816,0.3064,0.212
0.4816,0.3133,0.2051
0.4816,0.318,0.2004
0.4816,0.3303,0.1881
0.4816,0.3305,0.1879
0.4816,0.3638,0.1546
0.4815,0.1132,0.4053
0.4815,0.1685,0.35
0.4815,0.1967,0.3218
0.4815,0.2315,0.287
0.4815,0.2399,0.2786
0.4815,0.2457,0.2728
0.4815,0.2512,0.2673
0.4815,0.2525,0.266
0.4815,0.257,0.2615
0.4815,0.2618,0.2567
0.4815,0.2755,0.243
0.4815,0.2806,0.2379
0.4815,0.2845,0.234
0.4815,0.2956,0.2229
0.4815,0.2956,0.2229
0.4815,0.3018,0.2167
0.4815,0.3051,0.2134
0.4815,0.3106,0.2079
0.4815,0.3512,0.1673
0.4815,0.3541,0.1644
0.4815,0.3739,0.1446
0.4814,0.1852,0.3334
0.4814,0.2054,0.3132
0.4814,0.2167,0.3019
0.4814,0.2394,0.2792
0.4814,0.2441,0.2745
0.4814,0.2474,0.2712
0.4814,0.2534,0.2652
0.4814,0.2535,0.2651
0.4814,0.2565,0.2621
0.4814,0.2605,0.2581
0.4814,0.2626,0.256
0.4814,0.2662,0.2524
0.4814,0.2682,0.2504
0.4814,0.2761,0.2425
0.4814,0.2935,0.2251
0.4814,0.2951,0.2235
0.4814,0.2973,0.2213
0.4814,0.2987,0.2199
0.4814,0.3121,0.2065
0.4814,0.3137,0.2049
0.4814,0.3296,0.189
0.4814,0.3472,0.1714
0.4814,0.3575,0.1611
0.4813,0.1565,0.3622
0.4813,0.201,0.3177
0.4813,0.2262,0.2925
0.4813,0.2286,0.2901
0.4813,0.2448,0.2739
0.4813,0.2491,0.2696
0.4813,0.2534,0.2653
0.4813,0.2637,0.255
0.4813,0.2763,0.2424
0.4813,0.2801,0.2386
0.4813,0.2919,0.2268
0.4813,0.3137,0.205
0.4813,0.3452,0.1735
0.4812,0.0748,0.444
0.4812,0.1624,0.3564
0.4812,0.1779,0.3409
0.4812,0.1786,0.3402
0.4812,0.1871,0.3317
0.4812,0.2009,0.3179
0.4812,0.2232,0.2956
0.4812,0.2269,0.2919
0.4812,0.2277,0.2911
0.4812,0.2322,0.2866
0.4812,0.2329,0.2859
0.4812,0.2492,0.2696
0.4812,0.2514,0.2674
0.4812,0.2543,0.2645
0.4812,0.2573,0.2615
0.4812,0.2599,0.2589
0.4812,0.2634,0.2554
0.4812,0.2659,0.2529
0.4812,0.2672,0.2516
0.4812,0.2727,0.2461
0.4812,0.2767,0.2421
0.4812,0.2784,0.2404
0.4812,0.2853,0.2335
0.4812,0.2868,0.232
0.4812,0.3035,0.2153
0.4812,0.3075,0.2113
0.4812,0.3134,0.2054
0.4812,0.3303,0.1885
0.4812,0.3936,0.1252
0.4812,0.4131,0.1057
0.4811,0.1033,0.4156
0.4811,0.1358,0.3831
0.4811,0.1522,0.3667
0.4811,0.1735,0.3454
0.4811,0.2116,0.3073
0.4811,0.2175,0.3014
0.4811,0.2415,0.2774
0.4811,0.2419,0.277
0.4811,0.2439,0.275
0.4811,0.2445,0.2744
0.4811,0.2453,0.2736
0.4811,0.2461,0.2728
0.4811,0.2483,0.2706
0.4811,0.2486,0.2703
0.4811,0.2507,0.2682
0.4811,0.2514,0.2675
0.4811,0.2551,0.2638
0.4811,0.2603,0.2586
0.4811,0.2623,0.2566
0.4811,0.2692,0.2497
0.4811,0.2822,0.2367
0.4811,0.2823,0.2366
0.4811,0.2854,0.2335
0.4811,0.2863,0.2326
0.4811,0.2866,0.2323
0.4811,0.2918,0.2271
0.4811,0.3045,0.2144
0.4811,0.3053,0.2136
0.4811,0.311,0.2079
0.4811,0.3177,0.2012
0.4811,0.326,0.1929
0.4811,0.3498,0.1691
0.481,0.1779,0.3411
0.481,0.225,0.294
0.481,0.231,0.288
0.481,0.2316,0.2874
0.481,0.2346,0.2844
0.481,0.2375,0.2815
0.481,0.2397,0.2793
0.481,0.2477,0.2713
0.481,0.2484,0.2706
0.481,0.2506,0.2684
0.481,0.2506,0.2684
0.481,0.2564,0.2626
0.481,0.2602,0.2588
0.481,0.2646,0.2544
0.481,0.2647,0.2543
0.481,0.2681,0.2509
0.481,0.2685,0.2505
0.481,0.2791,0.2399
0.481,0.2861,0.2329
0.481,0.2893,0.2297
0.481,0.2945,0.2245
0.481,0.3201,0.1989
0.481,0.3335,0.1855
0.481,0.3628,0.1562
0.481,0.393,0.126
0.4809,0.21,0.3091
0.4809,0.2166,0.3025
0.4809,0.2252,0.2939
0.4809,0.2261,0.293
0.4809,0.2297,0.2894
0.4809,0.2318,0.2873
0.4809,0.2373,0.2818
0.4809,0.241,0.2781
0.4809,0.2449,0.2742
0.4809,0.2503,0.2688
0.4809,0.2537,0.2654
0.4809,0.2613,0.2578
0.4809,0.2615,0.2576
0.4809,0.2708,0.2483
0.4809,0.2755,0.2436
0.4809,0.2766,0.2425
0.4809,0.2767,0.2424
0.4809,0.2827,0.2364
0.4809,0.2865,0.2326
0.4809,0.2948,0.2243
0.4809,0.3084,0.2107
0.4809,0.3316,0.1875
0.4809,0.3844,0.1347
0.4808,0.1855,0.3337
0.4808,0.1877,0.3315
0.4808,0.1878,0.3314
0.4808,0.2069,0.3123
0.4808,0.224,0.2952
0.4808,0.2242,0.295
0.4808,0.2285,0.2907
0.4808,0.2334,0.2858
0.4808,0.2396,0.2796
0.4808,0.2407,0.2785
0.4808,0.2434,0.2758
0.4808,0.2447,0.2745
0.4808,0.245,0.2742
0.4808,0.2537,0.2655
0.4808,0.2549,0.2643
0.4808,0.2609,0.2583
0.4808,0.2636,0.2556
0.4808,0.2659,0.2533
0.4808,0.2674,0.2518
0.4808,0.2766,0.2426
0.4808,0.2828,0.2364
0.4808,0.2838,0.2354
0.4808,0.306,0.2132
0.4808,0.3115,0.2077
0.4808,0.3224,0.1968
0.4808,0.336,0.1832
0.4808,0.3423,0.1769
0.4807,0.1903,0.329
0.4807,0.2397,0.2796
0.4807,0.2406,0.2787
0.4807,0.2529,0.2664
0.4807,0.2541,0.2652
0.4807,0.255,0.2643
0.4807,0.2557,0.2636
0.4807,0.26,0.2593
0.4807,0.2652,0.2541
0.4807,0.2706,0.2487
0.4807,0.2733,0.246
0.4807,0.2741,0.2452
0.4807,0.2765,0.2428
0.4807,0.2807,0.2386
0.4807,0.282,0.2373
0.4807,0.2909,0.2284
0.4807,0.2918,0.2275
0.4807,0.3023,0.217
0.4807,0.3303,0.189
0.4807,0.3421,0.1772
0.4806,0.1299,0.3895
0.4806,0.1498,0.3696
0.4806,0.1744,0.345
0.4806,0.1859,0.3335
0.4806,0.2222,0.2972
0.4806,0.2635,0.2559
0.4806,0.2757,0.2437
0.4806,0.2789,0.2405
0.4806,0.2805,0.2389
0.4806,0.2844,0.235
0.4806,0.2873,0.2321
0.4806,0.2876,0.2318
0.4806,0.2892,0.2302
0.4806,0.2938,0.2256
0.4806,0.2941,0.2253
0.4806,0.2982,0.2212
0.4806,0.305,0.2144
0.4806,0.3072,0.2122
0.4806,0.3125,0.2069
0.4806,0.3268,0.1926
0.4806,0.3315,0.1879
0.4806,0.3423,0.1771
0.4806,0.349,0.1704
0.4806,0.4009,0.1185
0.4805,0.1937,0.3258
0.4805,0.1951,0.3244
0.4805,0.2057,0.3138
0.4805,0.2292,0.2903
0.4805,0.236,0.2835
0.4805,0.2367,0.2828
0.4805,0.2375,0.282
0.4805,0.2422,0.2773
0.4805,0.244,0.2755
0.4805,0.2447,0.2748
0.4805,0.2509,0.2686
0.4805,0.2522,0.2673
0.4805,0.2544,0.2651
0.4805,0.255,0.2645
0.4805,0.2615,0.258
0.4805,0.2639,0.2556
0.4805,0.2658,0.2537
0.4805,0.2669,0.2526
0.4805,0.2743,0.2452
0.4805,0.2801,0.2394
0.4805,0.2808,0.2387
0.4805,0.284,0.2355
0.4805,0.2865,0.233
0.4805,0.2897,0.2298
0.4805,0.2901,0.2294
0.4805,0.2936,0.2259
0.4805,0.2952,0.2243
0.4805,0.2961,0.2234
0.4805,0.3037,0.2158
0.4805,0.3111,0.2084
0.4805,0.3371,0.1824
0.4805,0.3518,0.1677
0.4805,0.3617,0.1578
0.4804,0.1614,0.3582
0.4804,0.172,0.3476
0.4804,0.1733,0.3463
0.4804,0.2115,0.3081
0.4804,0.2161,0.3035
0.4804,0.2419,0.2777
0.4804,0.2469,0.2727
0.4804,0.253,0.2666
0.4804,0.2544,0.2652
0.4804,0.2631,0.2565
0.4804,0.2636,0.256
0.4804,0.2667,0.2529
0.4804,0.2714,0.2482
0.4804,0.2745,0.2451
0.4804,0.2766,0.243
0.4804,0.2771,0.2425
0.4804,0.2781,0.2415
0.4804,0.2793,0.2403
0.4804,0.2838,0.2358
0.4804,0.3049,0.2147
